loss,val_loss
546.3287353515625,573.8658447265625
545.8243408203125,573.74169921875
545.384521484375,573.7175903320312
545.3727416992188,573.48828125
545.072509765625,572.90625
544.8090209960938,573.9315795898438
544.4296264648438,572.8280639648438
543.989501953125,571.8818359375
543.799560546875,571.3963623046875
543.5579223632812,570.76513671875
542.904296875,571.32421875
542.9561157226562,569.979736328125
542.4130249023438,571.2114868164062
542.1157836914062,570.1364135742188
541.9092407226562,570.1234130859375
541.4524536132812,570.324462890625
541.1820068359375,569.5892333984375
540.8353271484375,568.6486206054688
540.4630126953125,568.4207153320312
540.2255249023438,568.8692016601562
539.8272705078125,568.847412109375
539.6952514648438,567.4664916992188
539.15673828125,567.5438842773438
538.6519165039062,568.135498046875
538.6621704101562,566.856689453125
538.0988159179688,566.8497924804688
537.8890991210938,566.223388671875
537.484619140625,565.9462280273438
537.0739135742188,566.137939453125
536.894775390625,566.0406494140625
536.5098876953125,565.9036865234375
536.2872314453125,563.86279296875
535.8782348632812,563.8282470703125
535.4209594726562,563.5097045898438
535.2513427734375,563.5645751953125
534.8412475585938,562.6682739257812
534.72412109375,562.5518188476562
534.1572875976562,562.20654296875
533.9949340820312,562.0527954101562
533.5339965820312,562.4092407226562
533.2767944335938,561.8181762695312
532.7711181640625,560.5408325195312
532.62353515625,560.1829833984375
532.4793090820312,560.208740234375
531.8983764648438,559.5778198242188
531.5363159179688,559.327880859375
531.3665161132812,558.6649780273438
530.8302612304688,559.7239990234375
530.4855346679688,558.4351196289062
530.1438598632812,558.5884399414062
529.7808837890625,558.0879516601562
529.4986572265625,557.1762084960938
529.0374755859375,557.0473022460938
528.8065185546875,556.8108520507812
528.3884887695312,557.587646484375
528.1898193359375,555.777099609375
527.7247924804688,556.0260620117188
527.2872314453125,555.8973999023438
526.9165649414062,554.9995727539062
526.8345947265625,557.35595703125
526.494873046875,554.5587768554688
526.1333618164062,554.3239135742188
525.7686157226562,553.5396118164062
525.3443603515625,553.8500366210938
525.0326538085938,553.2499389648438
524.7000122070312,552.1791381835938
524.30078125,552.6607666015625
523.9644165039062,552.43017578125
523.732177734375,553.1991577148438
523.2335815429688,552.1651000976562
523.0057373046875,551.1921997070312
522.7633056640625,550.6884155273438
522.4962158203125,550.3365478515625
522.0487060546875,550.3631591796875
521.8343505859375,551.5904541015625
521.1082763671875,549.44287109375
521.07763671875,550.0335083007812
520.7731323242188,548.7992553710938
520.483642578125,548.3189697265625
519.8709716796875,549.987060546875
519.6043701171875,548.6077880859375
519.3638305664062,547.6671142578125
519.0449829101562,547.1058349609375
518.5192260742188,548.4606323242188
518.40869140625,546.5988159179688
517.8970336914062,547.5123291015625
517.8605346679688,545.8633422851562
517.5125732421875,545.6687622070312
517.0160522460938,546.2750854492188
516.7395629882812,545.0816040039062
516.2401123046875,545.0718994140625
516.055908203125,544.62890625
515.5315551757812,545.5747680664062
515.3848876953125,544.0422973632812
515.1348876953125,543.1783447265625
514.4837646484375,543.2453002929688
514.415283203125,542.9827880859375
513.959716796875,542.8404541015625
513.8057250976562,542.662841796875
513.28955078125,541.8759765625
513.1026000976562,541.5310668945312
512.7625122070312,541.4446411132812
512.3884887695312,541.3187866210938
512.0701293945312,540.595458984375
511.5849304199219,540.5526733398438
511.5115966796875,540.1862182617188
511.1531677246094,539.6493530273438
510.8157043457031,540.052490234375
510.7015380859375,540.6625366210938
510.3359375,539.55126953125
510.1181640625,538.4028930664062
509.50653076171875,539.2862548828125
509.3839111328125,537.9427490234375
509.1360778808594,539.7269287109375
508.9840087890625,538.2376098632812
508.23101806640625,539.0823364257812
508.1297912597656,537.5361938476562
507.8918762207031,536.5946655273438
507.2574157714844,541.5961303710938
507.4540100097656,536.1116943359375
506.83050537109375,536.6790771484375
506.5677490234375,535.5889282226562
506.42694091796875,534.6630859375
506.2079162597656,535.2145385742188
505.7342224121094,534.2708740234375
505.4544677734375,533.8828125
505.2766418457031,534.044189453125
504.8040771484375,533.621337890625
504.6550598144531,533.631591796875
504.6490783691406,533.427978515625
503.7398376464844,533.0556030273438
503.9184265136719,532.3577880859375
503.5212707519531,533.26220703125
503.4117431640625,531.8715209960938
502.9783020019531,531.8056640625
502.6483459472656,532.0076293945312
502.3481750488281,531.5835571289062
502.1307373046875,531.2567138671875
501.85498046875,531.2919921875
501.6442565917969,530.6889038085938
501.2177429199219,530.2323608398438
501.06939697265625,529.60302734375
500.7586669921875,529.5624389648438
500.4959411621094,529.6581420898438
500.0528259277344,529.7811889648438
500.1160888671875,529.9814453125
499.6035461425781,528.8350830078125
499.0643615722656,529.7957763671875
499.13482666015625,528.024169921875
498.8782653808594,528.7035522460938
498.8135986328125,527.5845336914062
498.2772521972656,527.3452758789062
498.22955322265625,527.4041137695312
497.9444274902344,527.6038208007812
497.77142333984375,527.264404296875
497.2824401855469,526.4638671875
497.0615234375,526.1779174804688
496.83148193359375,526.403076171875
496.4151611328125,526.3663940429688
496.2354736328125,525.7694702148438
496.10308837890625,526.66064453125
496.0102233886719,524.9520263671875
495.68511962890625,525.01025390625
495.2881774902344,524.7184448242188
495.0244445800781,524.9091186523438
494.8026428222656,524.9998168945312
494.51617431640625,524.2352905273438
494.2143249511719,526.5079345703125
494.07391357421875,524.6744384765625
493.93011474609375,523.424072265625
493.6606750488281,523.458251953125
493.3197021484375,522.7242431640625
493.0920104980469,523.255615234375
492.9654541015625,522.2842407226562
492.6448059082031,522.5501708984375
492.4976501464844,523.6382446289062
491.9764404296875,522.6929931640625
492.0752868652344,521.470703125
491.9490051269531,521.5045776367188
491.6773681640625,520.9859619140625
491.2450256347656,521.5362548828125
491.05633544921875,523.0247802734375
490.7552490234375,520.3884887695312
490.5659484863281,520.3792724609375
490.5281982421875,519.839599609375
490.272216796875,519.7047729492188
490.0958251953125,519.3712768554688
489.841552734375,519.7454223632812
489.2724609375,519.4896240234375
489.2992858886719,519.2661743164062
489.25518798828125,518.6660766601562
488.9094543457031,519.5255126953125
488.6660461425781,518.4838256835938
488.47576904296875,517.9691162109375
488.2381286621094,519.1353149414062
487.9591064453125,517.8634033203125
487.81121826171875,517.9683227539062
487.7565612792969,517.1439819335938
487.7307434082031,517.0157470703125
487.30328369140625,516.7789306640625
487.17889404296875,517.1964111328125
486.82952880859375,516.31689453125
486.6769714355469,516.225830078125
486.3741455078125,516.9173583984375
486.41015625,515.5661010742188
486.13702392578125,516.2369384765625
485.81622314453125,515.5751342773438
485.60418701171875,516.8641967773438
485.4656982421875,516.1859130859375
485.5861511230469,515.4430541992188
485.47637939453125,515.0308227539062
484.9788818359375,515.1465454101562
484.9745178222656,514.1096801757812
484.9520568847656,514.8555908203125
484.52142333984375,514.1388549804688
484.42254638671875,514.0894775390625
484.3033142089844,514.123291015625
484.0441589355469,513.7853393554688
483.70458984375,513.6670532226562
483.71630859375,513.0188598632812
483.4016418457031,513.7619018554688
483.0314636230469,513.3727416992188
483.06610107421875,512.6121826171875
482.7176513671875,512.62841796875
482.5866394042969,512.3212280273438
482.46624755859375,511.8682556152344
482.1016845703125,512.4796752929688
482.00067138671875,511.77801513671875
481.78656005859375,511.8517761230469
481.63330078125,511.88458251953125
481.54931640625,515.504150390625
481.42071533203125,511.88092041015625
481.1902770996094,510.8121337890625
481.1629638671875,511.2375793457031
480.9117126464844,511.27093505859375
480.5779724121094,510.56475830078125
480.6586608886719,510.7883605957031
480.23175048828125,510.0494079589844
480.1711120605469,512.6536865234375
479.946533203125,510.0304870605469
479.7347717285156,509.9482116699219
479.62310791015625,509.05938720703125
479.44903564453125,509.18780517578125
479.2283630371094,508.82110595703125
479.1351013183594,509.1654968261719
479.0582275390625,508.4128723144531
478.88348388671875,509.13323974609375
478.7104797363281,507.86126708984375
478.480224609375,508.7524108886719
478.43548583984375,508.1792907714844
478.14410400390625,508.76751708984375
478.2039794921875,507.49444580078125
477.9228515625,509.5701599121094
477.7861328125,507.1123046875
477.67864990234375,507.8363952636719
477.42779541015625,506.67584228515625
477.43524169921875,507.5566101074219
477.13818359375,507.3252868652344
476.9242858886719,508.5034484863281
477.1572570800781,506.4461364746094
476.72222900390625,506.3912353515625
476.5185241699219,506.5898132324219
476.3522033691406,506.4627380371094
476.2588806152344,506.4837646484375
475.99066162109375,506.3254699707031
476.0851135253906,506.6853942871094
475.7355041503906,505.90496826171875
475.3424987792969,507.0188903808594
475.40704345703125,506.4676208496094
475.2684631347656,505.7355041503906
475.06585693359375,505.8443298339844
474.8031311035156,505.1998596191406
474.81805419921875,506.08441162109375
474.7944641113281,505.5057373046875
474.5596923828125,504.5811462402344
474.45849609375,504.725341796875
474.3436279296875,504.0469665527344
473.84735107421875,505.22003173828125
473.88525390625,504.3366394042969
473.8753967285156,503.8584289550781
473.57763671875,504.2846984863281
473.39593505859375,504.1309509277344
473.332763671875,504.7283935546875
473.2241516113281,504.03704833984375
472.9686584472656,503.1484680175781
472.96246337890625,503.28564453125
472.7344665527344,503.85137939453125
472.7283935546875,503.6182556152344
472.54229736328125,503.15435791015625
472.3883972167969,503.028564453125
472.27349853515625,502.97900390625
471.74456787109375,502.7882080078125
472.0573425292969,502.20111083984375
471.8456115722656,502.3009948730469
471.641845703125,502.2544860839844
471.5635070800781,501.35589599609375
471.4189147949219,501.25787353515625
471.2166442871094,501.2305603027344
471.0498352050781,501.29095458984375
470.9985656738281,501.6330871582031
470.7451477050781,502.27001953125
470.7747802734375,501.5486145019531
470.61090087890625,500.5443115234375
470.4434814453125,500.9497375488281
470.42095947265625,502.0394592285156
470.2145080566406,499.9594421386719
469.88214111328125,500.2988586425781
469.81463623046875,500.6868591308594
469.8871154785156,501.664306640625
469.587890625,501.3324890136719
469.73504638671875,500.78814697265625
469.46844482421875,499.2796936035156
469.3276062011719,499.8508605957031
468.9246520996094,499.79815673828125
469.1958312988281,500.0876770019531
469.0898132324219,498.8676452636719
468.6317443847656,499.76275634765625
468.67236328125,500.28607177734375
468.36431884765625,499.2444763183594
468.3605651855469,500.3001708984375
468.3478698730469,498.28497314453125
468.2559814453125,499.0858459472656
467.9764099121094,499.55126953125
468.0549011230469,498.5245056152344
467.78082275390625,498.2023620605469
467.733642578125,498.0302429199219
467.62091064453125,497.7988586425781
467.6273498535156,499.2005615234375
467.2994689941406,497.9494323730469
467.19415283203125,498.05010986328125
467.1715393066406,498.4692687988281
466.9727478027344,497.9999084472656
466.9112243652344,497.4820556640625
466.7187805175781,498.3572692871094
466.77117919921875,497.9376220703125
466.3554992675781,498.1199035644531
466.483642578125,497.6549377441406
466.3900146484375,497.37152099609375
466.2367248535156,497.94659423828125
466.03363037109375,501.0761413574219
466.19488525390625,496.8621826171875
465.99822998046875,497.2093505859375
465.8385009765625,497.7103576660156
465.6201477050781,496.57867431640625
465.4627685546875,496.6630859375
465.4150390625,496.5450134277344
465.3081359863281,496.273681640625
465.114013671875,496.8336181640625
465.0450744628906,499.625244140625
464.831298828125,495.7677917480469
464.9208984375,496.1490478515625
464.6085510253906,496.0845947265625
464.7613830566406,495.5606689453125
464.5278625488281,496.5186767578125
464.65936279296875,495.06915283203125
464.4061584472656,495.1673583984375
464.2283935546875,494.9766845703125
463.82293701171875,495.979248046875
463.9975891113281,495.11578369140625
463.78167724609375,495.3731384277344
463.91546630859375,495.1414489746094
463.6914367675781,495.34844970703125
463.62823486328125,494.9426574707031
463.14288330078125,495.0238952636719
463.297119140625,494.5979919433594
463.2641296386719,494.60595703125
462.93218994140625,495.1175537109375
463.07080078125,493.8218078613281
462.7169494628906,494.6627197265625
462.87225341796875,494.3069763183594
462.6806945800781,493.8773498535156
462.52587890625,494.7789001464844
462.4569091796875,493.48822021484375
462.2584228515625,494.1929626464844
462.372314453125,493.66522216796875
462.22943115234375,494.31390380859375
461.99346923828125,493.8484802246094
461.8844299316406,493.5527648925781
461.695556640625,493.4485778808594
461.6572265625,493.3895568847656
461.6780090332031,493.0402526855469
461.643798828125,493.486328125
461.3691101074219,493.9754638671875
461.2357177734375,492.9734191894531
461.1197814941406,492.9681091308594
460.8652038574219,492.8905334472656
461.0152587890625,492.43975830078125
461.01800537109375,492.375244140625
460.82659912109375,492.17596435546875
460.7579040527344,492.53985595703125
460.44818115234375,492.1459045410156
460.4255065917969,492.40338134765625
460.4581604003906,491.4816589355469
460.2435302734375,493.7088317871094
460.10137939453125,491.8645324707031
460.26373291015625,491.748291015625
460.0179748535156,491.82562255859375
459.8017578125,492.1246643066406
459.986083984375,491.2548522949219
459.75347900390625,491.3061828613281
459.3145446777344,491.48883056640625
459.4737243652344,491.3897705078125
459.4534912109375,490.6424255371094
458.8673095703125,491.32135009765625
459.1694030761719,496.6112365722656
459.10052490234375,492.3592224121094
458.9660339355469,490.82574462890625
458.7126159667969,490.9582824707031
458.844970703125,491.05712890625
458.6027526855469,490.41473388671875
458.52301025390625,490.4974670410156
458.30596923828125,489.8925476074219
458.3960876464844,490.8189697265625
458.25787353515625,490.1279602050781
458.0423278808594,490.2853698730469
457.9484558105469,490.1553955078125
458.11474609375,490.3706359863281
457.7242736816406,490.2594299316406
457.6233825683594,490.9568786621094
457.7496643066406,492.1128845214844
457.46197509765625,489.8946838378906
457.2999267578125,490.6451721191406
457.4161376953125,490.31829833984375
457.3349609375,489.6073913574219
457.26715087890625,490.0369873046875
456.7838439941406,489.7205505371094
457.0389099121094,489.6361999511719
456.81671142578125,489.4089050292969
456.7985534667969,488.5767822265625
456.72064208984375,488.56146240234375
456.4980163574219,490.77105712890625
456.6038818359375,489.4494323730469
456.396240234375,488.7870788574219
456.1761169433594,488.8004455566406
456.5010986328125,488.23052978515625
456.1258239746094,488.238037109375
455.9210510253906,489.8747253417969
455.4734802246094,493.00439453125
456.0175476074219,488.43853759765625
456.08331298828125,488.1169128417969
455.99822998046875,488.178955078125
455.6596374511719,488.333984375
455.4591979980469,489.63507080078125
455.41558837890625,488.289794921875
455.4769287109375,488.0439147949219
455.3753967285156,488.55255126953125
455.20330810546875,488.89398193359375
455.2405700683594,488.4403076171875
455.054931640625,487.9344482421875
455.01385498046875,487.2625427246094
454.99334716796875,488.8133544921875
454.48681640625,489.85845947265625
454.6683044433594,487.76275634765625
454.5652770996094,487.4609069824219
454.44464111328125,486.84442138671875
454.3480529785156,487.7391662597656
454.3121032714844,487.637939453125
454.3321228027344,487.8045959472656
454.0840759277344,486.90313720703125
454.2109680175781,486.77618408203125
453.8642883300781,489.15087890625
454.0149230957031,488.21685791015625
453.60150146484375,486.8979797363281
453.6637878417969,488.5106506347656
453.5354309082031,486.52978515625
453.5301208496094,486.381591796875
453.4258728027344,486.5069885253906
453.25238037109375,487.341064453125
453.42041015625,486.2626037597656
452.7884216308594,487.5035705566406
453.1145935058594,487.07977294921875
453.1513977050781,487.0818786621094
452.8868103027344,485.8442687988281
452.7976989746094,487.9169616699219
452.89727783203125,486.1055603027344
452.73919677734375,485.9516906738281
452.4286804199219,485.26470947265625
452.3168640136719,485.28778076171875
452.31304931640625,485.757568359375
452.3326110839844,486.75701904296875
452.46453857421875,485.8504943847656
452.1898193359375,485.8292236328125
452.1111755371094,484.866455078125
451.9546813964844,485.57684326171875
451.6746826171875,486.94873046875
451.87677001953125,485.11676025390625
451.7456970214844,485.725341796875
451.5991516113281,485.60638427734375
451.7772521972656,484.94647216796875
451.5438537597656,486.63153076171875
451.49322509765625,485.03228759765625
451.3760070800781,485.1593933105469
451.3318786621094,484.72210693359375
451.248779296875,485.2776794433594
451.0738830566406,485.1701965332031
450.9685363769531,488.9910888671875
451.1637878417969,485.6168518066406
450.809814453125,484.1600341796875
450.83135986328125,485.8280334472656
450.667724609375,485.1593017578125
450.69244384765625,484.0717468261719
450.5744323730469,484.3504943847656
450.48553466796875,483.44171142578125
450.3645935058594,485.4623107910156
450.1125793457031,484.130859375
450.4922180175781,484.3387756347656
450.1260681152344,485.4503173828125
450.1281433105469,484.3198547363281
449.91973876953125,484.35675048828125
450.16595458984375,484.68359375
449.9344177246094,483.8312683105469
449.5942687988281,484.8433837890625
449.8338317871094,483.5629577636719
449.49981689453125,483.9902038574219
449.37548828125,485.52362060546875
449.5691833496094,483.9462890625
449.42864990234375,483.4573669433594
449.4437561035156,484.0034484863281
449.3209228515625,483.9204406738281
449.372802734375,484.0870361328125
449.27496337890625,483.7532043457031
449.08026123046875,483.006103515625
449.01934814453125,483.96002197265625
449.0526123046875,483.43450927734375
448.8651123046875,483.46527099609375
448.6582336425781,484.3393859863281
